"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","Significance"
"SLC9C1",5.51256098537482,-0.0828315626166071,0.497820322474199,-0.166388471657663,0.867851245781052,0.95756014194722,"SLC9C1","285335","Not Significant"
"PHLDB2",180.140942331353,-0.119600213488242,0.253367264529174,-0.472042880955803,0.636896181418187,0.858378617540579,"PHLDB2","90102","Not Significant"
"CFAP44",439.986724293906,0.395715369771871,0.101323098084174,3.90548036187298,9.40383954350066e-05,0.0221014255024717,"CFAP44","55779","Not Significant"
"NEPRO",380.788411440718,-0.230629013853183,0.124678219538796,-1.84979393117993,0.064343255900331,0.34831254423713,"NEPRO",NA,"Not Significant"
"CCDC80",133.099868530434,-0.471293415722633,0.301349854811213,-1.56394107446272,0.117831407289239,0.441595814977026,"CCDC80","151887","Not Significant"
"BOC",433.424529413227,0.103619255911196,0.153662820928327,0.674328736679432,0.500102338203476,0.786651616553348,"BOC","91653","Not Significant"
"USF3",1004.12503064621,0.0231295457441972,0.122986118812514,0.188066311609174,0.850824669289911,0.951229002339253,"USF3","205717","Not Significant"
"ATP6V1A",2466.52390823132,-0.511700414450237,0.270453740186888,-1.89200716579716,0.0584900260599753,0.337200534738073,"ATP6V1A","523","Not Significant"
"GRAMD1C",297.318462914604,0.406762411880026,0.241725146639531,1.68274760625796,0.092423961577958,0.402107016677679,"GRAMD1C","54762","Not Significant"
"CCDC191",233.367666490616,-0.371052538768156,0.164539450766776,-2.25509771084685,0.0241271963064084,0.235413466849856,"CCDC191","57577","Not Significant"
"LSAMP",4106.62977597913,-0.122132000197078,0.162031372754329,-0.753755264310785,0.450996190749352,0.754885652613078,"LSAMP","4045","Not Significant"
"ARHGAP31",1252.06980178006,0.473454451365883,0.178519778957467,2.65211201879589,0.00799899990612199,0.153947781725087,"ARHGAP31","57514","Not Significant"
"CD80",9.34953256073155,0.0239775125591582,0.30489614768825,0.0786415726828883,0.937317719696528,0.981400247077489,"CD80","941","Not Significant"
"IGSF11",650.460525398225,0.00186029933568488,0.153855178114246,0.0120912364373171,0.99035282419252,0.996636327507883,"IGSF11","152404","Not Significant"
"GSK3B",1668.22256131928,-0.130213972879932,0.125218169409225,-1.03989679368639,0.298387852270308,0.639278819018951,"GSK3B","2932","Not Significant"
"RABL3",212.287905389743,-0.0488321220643963,0.195543785273104,-0.249724745770854,0.802800220024451,0.932873687497534,"RABL3","285282","Not Significant"
"GPR156",34.4706039315733,0.131742953593948,0.206465937555642,0.638085657874889,0.523417922111999,0.798207132393602,"GPR156","165829","Not Significant"
"LRRC58",718.740198681663,0.121204532964646,0.122590683853274,0.988692852955392,0.32281344066554,0.658948686795686,"LRRC58","116064","Not Significant"
"STXBP5L",1650.45724457426,-0.154396641801063,0.234548946596036,-0.658270455023536,0.510364359263244,0.790686260498774,"STXBP5L","9515","Not Significant"
"HCLS1",304.71577856353,-0.458643418397802,0.306519830626665,-1.49629280904967,0.134577368193938,0.463685802981156,"HCLS1","3059","Not Significant"
"IQCB1",180.044448621909,-0.268944024511189,0.140648289873773,-1.91217415265096,0.0558538602273958,0.330089362438034,"IQCB1","9657","Not Significant"
"POLQ",64.9208034598187,0.308737775935228,0.22523896223314,1.37071212224669,0.170464714417172,0.514245278191557,"POLQ","10721","Not Significant"
"KPNA1",1037.51298369079,-0.204194769112156,0.0870629723673755,-2.34536868613358,0.0190082729672188,0.215479488946759,"KPNA1","3836","Not Significant"
"DTX3L",320.272366325721,-0.115114165845279,0.207280407124844,-0.555354784574243,0.578652013266408,0.829243523205519,"DTX3L","151636","Not Significant"
"LOC102723582",26.6666372013786,0.185198131617526,0.24586048322941,0.753265141209046,0.45129060165146,0.755049187245648,"LOC102723582",NA,"Not Significant"
"PARP14",828.68037606551,-0.339766226558269,0.21675895541863,-1.56748414801166,0.1170015686431,0.440725045220486,"PARP14","54625","Not Significant"
"DIRC2",188.292275375597,-0.111098500290988,0.128828130700151,-0.862377647546333,0.388479736715044,0.711354174891244,"DIRC2",NA,"Not Significant"
"MYLK-AS1",22.9886837120763,0.0746993732780872,0.197428096960719,0.378362423728117,0.705161378475378,0.8895397118246,"MYLK-AS1","100506826","Not Significant"
"PDIA5",51.7511558879503,0.200285969069613,0.174593930295115,1.14715310395426,0.251318349518279,0.595807765740729,"PDIA5","10954","Not Significant"
"MYLK",1600.22444557613,-0.0256707003175435,0.164683125426895,-0.1558793607481,0.876128114164027,0.960113827611749,"MYLK","4638","Not Significant"
"SEC22A",155.975617277596,0.0608590093776494,0.133892897400376,0.454535009393849,0.649443799794881,0.865129641286785,"SEC22A","26984","Not Significant"
"ADCY5",2398.55647125875,0.0470300524465131,0.110859761203406,0.424230143886223,0.671397979094734,0.876053887219592,"ADCY5","111","Not Significant"
"KALRN",7253.58835441936,-0.190123272468904,0.203975212631679,-0.932090081024757,0.351289973699871,0.683760617023784,"KALRN","8997","Not Significant"
"ITGB5",705.617006560616,0.527315507312511,0.189650786275452,2.78045516007843,0.00542827556728179,0.130387315002844,"ITGB5","3693","Not Significant"
"SNX4",244.506514722494,-0.273022692736727,0.145637194991905,-1.87467695152947,0.0608371795946614,0.342300542591833,"SNX4","8723","Not Significant"
"SLC12A8",147.36152880834,-0.100442057321644,0.281887566895105,-0.356319572473446,0.721601253255292,0.897302789456755,"SLC12A8","84561","Not Significant"
"LOC101927056",21.0519503292439,0.268653536565523,0.246804485399325,1.08852777181438,0.276362183229547,0.618531679942608,"LOC101927056",NA,"Not Significant"
"ROPN1B",9.91337882342773,-0.277611026130198,0.285456311295722,-0.972516686949699,0.33079356742302,0.666728643770489,"ROPN1B","152015","Not Significant"
"OSBPL11",604.773987531157,0.0460852422777773,0.154988369282656,0.297346455679721,0.766202018041763,0.916969363233578,"OSBPL11","114885","Not Significant"
"ZNF148",1117.41452597871,0.134899975444476,0.110997781302885,1.21533938661682,0.224236675659337,0.571534559737192,"ZNF148","7707","Not Significant"
"CHCHD6",264.924580628137,-0.355969197373643,0.180199270463434,-1.97541974758369,0.0482205336118872,0.309943632505,"CHCHD6","84303","Not Significant"
"UROC1",10.6511837682437,-0.447771674436634,0.320790343906872,-1.39583900495031,0.162762981709168,0.50318091896945,"UROC1","131669","Not Significant"
"TXNRD3",110.875298254897,-0.00238464511376092,0.135686022025275,-0.0175747293506528,0.985978116620325,0.995406453460512,"TXNRD3","114112","Not Significant"
"PLXNA1",4121.63753558844,0.102899256225623,0.214177210283777,0.480439800711219,0.630914699131411,0.856259319726153,"PLXNA1","5361","Not Significant"
"MGLL",3697.0008402907,0.127121988103923,0.151440792716515,0.839417080587295,0.401235302232512,0.720489665852534,"MGLL","11343","Not Significant"
"KBTBD12",117.898711349842,-0.186359509699875,0.121735412577508,-1.53085700992077,0.125804736092576,0.453108703231144,"KBTBD12","166348","Not Significant"
"RUVBL1-AS1",10.7425058895466,0.0743651073490948,0.279423463459953,0.266137662271704,0.790133190299238,0.926796002213848,"RUVBL1-AS1","100874089","Not Significant"
"RUVBL1",178.481921047056,-0.0670766283420215,0.107434354621378,-0.624349897929893,0.532397821011267,0.802023467884477,"RUVBL1","8607","Not Significant"
"RAB7A",1932.39201778686,-0.269182561994724,0.100620669665736,-2.67522133264422,0.00746799290873256,0.149886937621148,"RAB7A","7879","Not Significant"
"LOC653712",18.5007966854969,-0.121145104446332,0.282887603529209,-0.428244655951575,0.668473007558664,0.874135814203177,"LOC653712",NA,"Not Significant"
"KIAA1257",30.5023433964631,-0.00803695476730835,0.266741795817475,-0.0301300916966453,0.975963301916946,0.993090911955359,"KIAA1257",NA,"Not Significant"
"IFT122",595.374893565818,0.00710459327804085,0.106769042264684,0.0665416971749949,0.94694656170694,0.984592396571637,"IFT122","55764","Not Significant"
"RPL32P3",183.63663056281,0.16475654820589,0.1295998569378,1.27127106540683,0.203632232254749,0.55135027750844,"RPL32P3","132241","Not Significant"
"TMCC1",1330.0451937588,0.161945890570567,0.0749319614383483,2.16123917567287,0.0306768686718293,0.2574335214472,"TMCC1","23023","Not Significant"
"NEK11",257.428158522005,-0.0583657315013008,0.107274153965083,-0.544080091466381,0.586386359707193,0.833377296763954,"NEK11","79858","Not Significant"
"PIK3R4",596.908404076385,-0.0610206025124593,0.097220900403421,-0.627649016407506,0.530233891004314,0.800955894469874,"PIK3R4","30849","Not Significant"
"COL6A6",63.2016221603311,0.787342877778143,0.18932711341986,4.15863773316027,3.20151169327773e-05,0.0139644119130423,"COL6A6","131873","Not Significant"
"ATP2C1",1697.26715560062,-0.0594879215387508,0.124259097214573,-0.478740976493866,0.632122910984564,0.856498074932097,"ATP2C1","27032","Not Significant"
"CPNE4",405.198023304913,-0.348958738546279,0.383009327979241,-0.91109723198489,0.362244144783307,0.692518141914655,"CPNE4","131034","Not Significant"
"MRPL3",248.40616923637,-0.376041844558209,0.168548617417383,-2.23105861276218,0.0256772467631091,0.24025142230402,"MRPL3","11222","Not Significant"
"TMEM108",410.372445592325,0.267544661956663,0.169029741851195,1.58282595137721,0.113461139998116,0.436122203127456,"TMEM108","66000","Not Significant"
"DNAJC13",970.787620890396,-0.082591446809103,0.110329378908638,-0.748589792003591,0.454104486611061,0.756459795767683,"DNAJC13","23317","Not Significant"
"UBA5",453.62827151236,-0.127307427677309,0.114794805143501,-1.10899990220085,0.267430224174265,0.608262723672967,"UBA5","79876","Not Significant"
"NPHP3-ACAD11",5.96462738573448,0.315603112544908,0.405683957121746,0.77795315048703,0.436596632809248,0.745875251635668,"NPHP3-ACAD11","100532724","Not Significant"
"NPHP3-AS1",5.88758196373009,-0.386842416937496,0.371570375025064,-1.04110134429151,0.297828515730718,0.638936382059462,"NPHP3-AS1","348808","Not Significant"
"RYK",356.674363011637,0.162297722446057,0.106832137216854,1.51918445773125,0.128716072356289,0.457111248999375,"RYK","6259","Not Significant"
"AMOTL2",1464.09725375526,-0.0538175513331544,0.249929249395826,-0.21533114456692,0.829509149260105,0.94288872847953,"AMOTL2","51421","Not Significant"
"CDV3",986.060527051254,-0.0135788496546889,0.0889418281854141,-0.152671132713637,0.878657626605687,0.961030214271177,"CDV3","55573","Not Significant"
"RAB6B",6710.34651351755,-0.249692629543735,0.254804853362789,-0.979936709400998,0.32711736106525,0.663289634819259,"RAB6B","51560","Not Significant"
"SLCO2A1",81.946878479571,-0.143135973420201,0.282817708246243,-0.506106828698209,0.612781657007653,0.848110557220534,"SLCO2A1","6578","Not Significant"
"EPHB1",558.559845665778,0.314777963523129,0.221964160012928,1.41814770233535,0.156147646755291,0.494181104405003,"EPHB1","2047","Not Significant"
"KY",238.919491396264,0.340781540665068,0.153963113691872,2.21339730337668,0.0268702664186707,0.245218332433252,"KY","339855","Not Significant"
"PPP2R3A",448.323595847933,-0.173615081666648,0.185425587272739,-0.93630595550592,0.349115682724172,0.682474766773234,"PPP2R3A","5523","Not Significant"
"IL20RB",8.79893092719918,-0.260302485170151,0.343716149380421,-0.757318169772846,0.448859267826021,0.753082180970102,"IL20RB","53833","Not Significant"
"NCK1-AS1",29.9105517591089,0.351696172517365,0.236340107720747,1.48809347642728,0.136726243644903,0.466580737559208,"NCK1-AS1",NA,"Not Significant"
"DBR1",96.9116752435302,-0.0195680465260029,0.14068882557937,-0.139087425354642,0.889381064754099,0.965605102379401,"DBR1","51163","Not Significant"
"NME9",122.769969939824,0.360643034931486,0.155745500873062,2.31559199405332,0.0205805563894442,0.220907180216002,"NME9","347736","Not Significant"
"CEP70",390.164593411657,0.271789235412472,0.147402513449228,1.84385753711106,0.0652039048609003,0.350631776109095,"CEP70","80321","Not Significant"
"NMNAT3",152.917402596093,0.0901453936458861,0.127463444804081,0.70722546204871,0.479426377810173,0.77366106473832,"NMNAT3","349565","Not Significant"
"MRPS22",216.527179485248,-0.146030223812172,0.14144388240071,-1.03242516631769,0.301872987544928,0.642727576765284,"MRPS22","56945","Not Significant"
"LOC100507291",52.8797704710036,-0.0812051666465314,0.161102291595139,-0.504059661985478,0.614219452051827,0.848820914756328,"LOC100507291",NA,"Not Significant"
"CLSTN2",2067.25042355397,-0.467356465344884,0.296028483623166,-1.57875505635401,0.114392251034124,0.437380732953375,"CLSTN2","64084","Not Significant"
"RASA2",420.81506618659,-0.00280627781217866,0.147079721477375,-0.0190799777426173,0.9847773039701,0.99522383091877,"RASA2","5922","Not Significant"
"SPSB4",36.2138661502638,-0.24680538689447,0.22050400209278,-1.11927849178276,0.26302134860119,0.604478499751641,"SPSB4","92369","Not Significant"
"ZBTB38",1898.38687439,0.17648550933601,0.11571922644027,1.52511829507524,0.127229594772124,0.45521819218244,"ZBTB38","253461","Not Significant"
"PLS1",50.1105700137885,0.196927578174217,0.207415182147296,0.949436661942947,0.342398571480282,0.677223159709796,"PLS1","5357","Not Significant"
"TRPC1",392.618608972378,-0.179289691175853,0.148666818244057,-1.20598324019772,0.227823952722194,0.573738379407574,"TRPC1","7220","Not Significant"
"TFDP2",931.151123181713,0.45810899531111,0.111250957856516,4.11779821169672,3.82509391924199e-05,0.0158164828874586,"TFDP2","7029","Not Significant"
"ATR",655.631647125165,-0.250897962924597,0.157162057209988,-1.59642834522945,0.110393191859979,0.430903236874612,"ATR","545","Not Significant"
"XRN1",979.654945746332,-0.0188063744637262,0.13299852317183,-0.141402881890868,0.887551677727186,0.964546534481323,"XRN1","54464","Not Significant"
"U2SURP",1074.99074484446,-0.0855676588234602,0.142177654631343,-0.601836196027647,0.547283178658672,0.812903229112696,"U2SURP","23350","Not Significant"
"SLC9A9",305.213909411317,-0.235600964870763,0.206823617454995,-1.13913956138027,0.25464494908619,0.598773578583732,"SLC9A9","285195","Not Significant"
"HLTF",573.79035368003,-0.261783041630438,0.174297969691711,-1.50192823297636,0.13311564428833,0.461730606394656,"HLTF","6596","Not Significant"
"WWTR1",617.824653708935,-0.0219417790601076,0.233888589780279,-0.0938129520585859,0.925257742807643,0.97700263832118,"WWTR1","25937","Not Significant"
"PFN2",1906.63825079417,-0.49174836906156,0.248497697232426,-1.97888501397908,0.0478289538906493,0.309460118737389,"PFN2","5217","Not Significant"
"RNF13",723.168926863136,0.0113917929476303,0.254403754578889,0.0447783994638245,0.964283942550259,0.991110189688581,"RNF13","11342","Not Significant"
"SELENOT",497.283869321486,-0.227566443642221,0.159348665063966,-1.42810385986523,0.153261966696276,0.491059819032547,"SELENOT","51714","Not Significant"
"SIAH2",266.043460811428,0.135450987982953,0.218041054527519,0.62121781733475,0.534456317879993,0.803663786138699,"SIAH2","6478","Not Significant"
"ARHGEF26-AS1",106.673775872353,0.149422439877669,0.248946417079778,0.600219282649025,0.548360104367451,0.813364798131241,"ARHGEF26-AS1","100507524","Not Significant"
"ARHGEF26",741.803285713014,0.0796445296141929,0.200490058687114,0.397249270790461,0.691183652103089,0.884828275808832,"ARHGEF26","26084","Not Significant"
"DHX36",580.483220257981,-0.358437820885133,0.140338418988056,-2.55409618741422,0.0106463841341623,0.170983601927064,"DHX36","170506","Not Significant"
"PLCH1",400.548770962496,-0.30361840243442,0.233277860086599,-1.3015311539711,0.193076707919851,0.539120188248854,"PLCH1","23007","Not Significant"
"VEPH1",10.8467736560788,-0.100137283732343,0.366675133392093,-0.273095376842104,0.784779900448979,0.925107397467318,"VEPH1","79674","Not Significant"
"LINC00886",18.6618778194141,-0.0633300654788366,0.239600436236722,-0.264315317924828,0.791536957875697,0.927422301315652,"LINC00886","730091","Not Significant"
"LEKR1",13.2187560993672,-0.60662107973527,0.297953735204682,-2.03595729155249,0.0417546440440651,0.290228963494144,"LEKR1","389170","Not Significant"
"PTX3",10.1501668763127,-1.17368714343515,0.405130343544952,-2.89706056861901,0.00376677024703011,0.113563189554186,"PTX3","5806","Not Significant"
"RSRC1",287.704755722631,-0.073001211539699,0.164643745910447,-0.443388913049913,0.657484453816867,0.869158399066904,"RSRC1","51319","Not Significant"
"IQCJ",93.6639636791067,0.632963428058206,0.310182132922509,2.04061859429001,0.0412887524950398,0.288255270238197,"IQCJ","654502","Not Significant"
"IL12A-AS1",19.6275337738151,-0.0207011196007554,0.383568732336163,-0.0539697787008687,0.956959242239554,0.988693032787549,"IL12A-AS1","101928376","Not Significant"
